"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","Item_Visibility_MeanRatio","Item_Type_Combined","Outlet_Years"
"FDA52",12.5693234042553,"Regular",0.127800388,"Frozen Foods",177.037,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4587.362,0.125150574004086,"Food",28
"NCC18",19.1,"Non-Edible",0.296713665,"Household",171.8422,"OUT010",1998,"Small","Tier 3","Grocery Store",1034.6532,0.0688912813628213,"Non-Consumable",15
"NCR41",17.85,"Non-Edible",0.018125948,"Health and Hygiene",94.9094,"OUT017",2007,"Small","Tier 2","Supermarket Type1",761.6752,0.929073073342633,"Non-Consumable",6
"FDX23",6.445,"Low Fat",0.029859711,"Baking Goods",94.1436,"OUT017",2007,"Small","Tier 2","Supermarket Type1",1418.154,0.459301509654826,"Food",6
"FDP39",12.65,"Low Fat",0.116203156,"Meat",53.5324,"OUT010",1998,"Small","Tier 3","Grocery Store",415.4592,0.182295937835573,"Food",15
"NCH07",13.15,"Non-Edible",0.09264951,"Household",157.8604,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3803.0496,0.120269281654175,"Non-Consumable",9
"FDW47",11.152361516035,"Low Fat",0.081197035,"Breads",121.7414,"OUT019",1985,"Small","Tier 1","Grocery Store",365.5242,1.22998866826423,"Food",28
"DRD13",15,"Low Fat",0.049070183,"Soft Drinks",61.9168,"OUT035",2004,"Small","Tier 2","Supermarket Type1",767.0016,0.466702096616524,"Drinks",9
"FDR48",11.65,"Low Fat",0.131394793,"Baking Goods",151.9024,"OUT013",1987,"High","Tier 3","Supermarket Type1",1669.8264,0.0822103763223536,"Food",26
"FDE17",20.1,"Regular",0.0590437933333333,"Frozen Foods",152.2366,"OUT010",1998,"Small","Tier 3","Grocery Store",151.1366,0.215790488393417,"Food",15
"FDP60",17.35,"Low Fat",0.0559960203333333,"Baking Goods",102.9016,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1922.8304,0.227535616355498,"Food",16
"FDD57",18.1,"Low Fat",0.022526293,"Fruits and Vegetables",95.0094,"OUT017",2007,"Small","Tier 2","Supermarket Type1",1713.7692,2.70635628536744,"Food",6
"FDW13",8.5,"Low Fat",0.163838951,"Canned",51.3324,"OUT010",1998,"Small","Tier 3","Grocery Store",311.5944,0.113858399918145,"Food",15
"FDN24",14.1,"Low Fat",0.11349714,"Baking Goods",56.1956,"OUT045",2002,"Small","Tier 2","Supermarket Type1",1364.89,0.18499825820336,"Food",11
"FDJ34",11.8,"Regular",0.094185483,"Snack Foods",126.2704,"OUT017",2007,"Small","Tier 2","Supermarket Type1",2002.7264,0.244603646165287,"Food",6
"FDD46",6.035,"Low Fat",0.14113846,"Snack Foods",155.0998,"OUT013",1987,"High","Tier 3","Supermarket Type1",3691.1952,0.0908424813042158,"Food",26
"FDF46",12.8657320024198,"Low Fat",0.164006137,"Snack Foods",113.2834,"OUT019",1985,"Small","Tier 1","Grocery Store",575.917,0.251590533598048,"Food",28
"NCE43",12.5,"Non-Edible",0.17314115,"Household",168.4448,"OUT010",1998,"Small","Tier 3","Grocery Store",170.4448,0.163020502712103,"Non-Consumable",15
"FDN27",20.85,"Low Fat",0.039555016,"Meat",116.8808,"OUT035",2004,"Small","Tier 2","Supermarket Type1",820.2656,0.598391039404693,"Food",9
"FDW52",14,"Regular",0.037580877,"Frozen Foods",162.6526,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4275.7676,0.610527237884919,"Food",14
"DRH03",17.25,"Low Fat",0.035064318,"Dairy",92.412,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1304.968,0.400851203005287,"Drinks",16
"NCM29",11.5,"Non-Edible",0.017678008,"Health and Hygiene",129.2626,"OUT045",2002,"Small","Tier 2","Supermarket Type1",1705.1138,0.883148743737658,"Non-Consumable",11
"FDR58",6.675,"Low Fat",0.041986639,"Snack Foods",93.2462,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1480.7392,0.280208942019903,"Food",14
"FDY50",5.8,"Low Fat",0.130955811,"Dairy",90.3172,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1338.258,0.168100296836528,"Food",16
"FDE16",8.895,"Low Fat",0.026492726,"Frozen Foods",208.4954,"OUT017",2007,"Small","Tier 2","Supermarket Type1",6251.862,0.423060964120082,"Food",6
"NCE31",7.67,"Non-Edible",0.185130961,"Household",32.9216,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",588.5672,0.0602942091913329,"Non-Consumable",14
"FDE53",10.895,"Low Fat",0.026934673,"Frozen Foods",106.128,"OUT045",2002,"Small","Tier 2","Supermarket Type1",319.584,0.477379850345117,"Food",11
"DRK11",8.21,"Low Fat",0.0119274287142857,"Hard Drinks",148.2392,"OUT045",2002,"Small","Tier 2","Supermarket Type1",1491.392,1.22991662199273,"Drinks",11
"DRH13",8.575,"Low Fat",0.023866079,"Soft Drinks",107.128,"OUT013",1987,"High","Tier 3","Supermarket Type1",958.752,0.885373013714783,"Drinks",26
"FDA11",7.75,"Low Fat",0.043414959,"Baking Goods",93.1436,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1418.154,0.484381352897507,"Food",4
"DRL35",11.576204620462,"Low Fat",0.030554947,"Hard Drinks",41.877,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1125.202,2.42608821258777,"Drinks",28
"DRF36",11.788407960199,"Low Fat",0.023463124,"Soft Drinks",190.6846,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",9554.23,2.57117148780076,"Drinks",28
"FDI07",12.35,"Regular",0.033951827,"Meat",197.2426,"OUT017",2007,"Small","Tier 2","Supermarket Type1",2966.139,0.697860113491663,"Food",6
"FDI32",17.7,"Low Fat",0.174228338,"Fruits and Vegetables",117.1834,"OUT013",1987,"High","Tier 3","Supermarket Type1",691.1004,0.0803260870055908,"Food",26
"DRL60",8.52,"Low Fat",0.027169589,"Soft Drinks",151.0682,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1829.6184,2.10799525482542,"Drinks",4
"NCY17",18.2,"Non-Edible",0.1630653,"Health and Hygiene",43.3086,"OUT035",2004,"Small","Tier 2","Supermarket Type1",758.3462,0.104940385579087,"Non-Consumable",9
"DRH36",11.788407960199,"Low Fat",0.058444176,"Soft Drinks",73.0696,"OUT019",1985,"Small","Tier 1","Grocery Store",223.7088,0.401387007496816,"Drinks",28
"FDX02",16,"Low Fat",0.057049301,"Dairy",225.9404,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1350.2424,0.401480833168841,"Food",9
"FDG46",8.63,"Regular",0.032960823,"Snack Foods",115.0518,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1366.2216,0.389917352400979,"Food",14
"FDM60",10.8,"Regular",0.0579609452857143,"Baking Goods",40.7138,"OUT017",2007,"Small","Tier 2","Supermarket Type1",406.138,0.25309702526451,"Food",6
"FDJ22",18.75,"Low Fat",0.053025371,"Snack Foods",192.5504,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2109.2544,1.13884080800985,"Food",4
"FDU59",5.78,"Low Fat",0.096306016,"Breads",161.9552,"OUT013",1987,"High","Tier 3","Supermarket Type1",2111.9176,0.173722787277346,"Food",26
"FDL38",13.8,"Regular",0.014762987,"Canned",90.7172,"OUT045",2002,"Small","Tier 2","Supermarket Type1",1338.258,0.870966706059948,"Food",11
"FDZ23",17.75,"Regular",0.067446626,"Baking Goods",184.724,"OUT013",1987,"High","Tier 3","Supermarket Type1",1677.816,0.190096505372695,"Food",26
"FDX52",11.5,"Regular",0.042173667,"Frozen Foods",194.682,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2316.984,0.359984589709216,"Food",4
"NCB42",11.8,"Non-Edible",0.008578539,"Health and Hygiene",117.6492,"OUT045",2002,"Small","Tier 2","Supermarket Type1",1158.492,1.71192553347366,"Non-Consumable",11
"NCU18",15.1,"Non-Edible",0.056155909,"Household",140.5496,"OUT017",2007,"Small","Tier 2","Supermarket Type1",2681.8424,0.301991296359967,"Non-Consumable",6
"FDI32",13.1944061187762,"Low Fat",0.305305397,"Fruits and Vegetables",116.6834,"OUT019",1985,"Small","Tier 1","Grocery Store",460.7336,0.357065463368687,"Food",28
"DRZ11",8.85,"Regular",0.112571187,"Soft Drinks",122.0388,"OUT013",1987,"High","Tier 3","Supermarket Type1",1609.9044,0.130085684048032,"Drinks",26
"NCL54",12.6,"Non-Edible",0.083221904,"Household",174.5054,"OUT017",2007,"Small","Tier 2","Supermarket Type1",2626.581,0.269887284097102,"Non-Consumable",6
"FDS19",13.8,"Regular",0.064195136,"Fruits and Vegetables",75.8012,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1138.518,0.936136066508902,"Food",9
"DRB13",6.115,"Regular",0.007055292,"Soft Drinks",188.653,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3605.307,2.15774723611317,"Drinks",14
"DRI51",17.25,"Low Fat",0.070703828,"Dairy",170.3764,"OUT010",1998,"Small","Tier 3","Grocery Store",343.5528,0.316629178130248,"Drinks",15
"FDS57",12.8657320024198,"Low Fat",0.102941345,"Snack Foods",142.047,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2719.793,0.576189655496652,"Food",28
"FDT39",6.26,"Regular",0.009887927,"Meat",150.7366,"OUT045",2002,"Small","Tier 2","Supermarket Type1",2418.1856,2.03258859096509,"Food",11
"FDH48",13.5,"Low Fat",0.101231721,"Baking Goods",86.254,"OUT010",1998,"Small","Tier 3","Grocery Store",173.108,0.201472959001864,"Food",15
"NCB18",19.6,"Non-Edible",0.069112952,"Household",90.1514,"OUT010",1998,"Small","Tier 3","Grocery Store",442.757,0.353506558046292,"Non-Consumable",15
"FDR25",12.3408296213808,"Regular",0.138846289,"Canned",263.7884,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1324.942,0.105045108245651,"Food",28
"FDV21",11.5,"Low Fat",0.171050595,"Snack Foods",126.3704,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3880.2824,0.0939067651146123,"Food",9
"DRH23",14.65,"Low Fat",0.197390528333333,"Hard Drinks",54.9614,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",552.614,0.0743183726047916,"Drinks",14
"FDS52",8.89,"Low Fat",0.005496816,"Frozen Foods",102.8016,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1012.016,2.03579624130822,"Food",4
"NCC31",8.02,"Non-Edible",0.033259081,"Household",154.2972,"OUT010",1998,"Small","Tier 3","Grocery Store",1090.5804,0.995471866300166,"Non-Consumable",15
"FDU03",18.7,"Regular",0.092095924,"Meat",183.3292,"OUT017",2007,"Small","Tier 2","Supermarket Type1",2006.7212,0.190638767037348,"Food",6
"FDG50",7.405,"Low Fat",0.015295536,"Canned",89.7146,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",547.2876,0.7197452590708,"Food",14
"FDY31",5.98,"Low Fat",0.043526599,"Fruits and Vegetables",148.4418,"OUT013",1987,"High","Tier 3","Supermarket Type1",2354.2688,0.294563970461124,"Food",26
"FDX39",12.7661037891269,"Regular",0.049435598,"Meat",209.7586,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5487.5236,0.42910622967762,"Food",28
"FDE46",12.8657320024198,"Low Fat",0.027610698,"Snack Foods",149.5366,"OUT019",1985,"Small","Tier 1","Grocery Store",604.5464,0.857959344802854,"Food",28
"NCN29",15.2,"Non-Edible",0.012141036,"Health and Hygiene",48.7034,"OUT045",2002,"Small","Tier 2","Supermarket Type1",680.4476,1.30333293223529,"Non-Consumable",11
"DRF13",12.1,"Low Fat",0.029949818,"Soft Drinks",146.3444,"OUT017",2007,"Small","Tier 2","Supermarket Type1",3773.7544,0.703209643331234,"Drinks",6
"FDT46",12.8657320024198,"Low Fat",0.053939315,"Snack Foods",52.1008,"OUT019",1985,"Small","Tier 1","Grocery Store",50.6008,2.01952318392221,"Food",28
"FDS58",9.285,"Regular",0.0232968211428571,"Snack Foods",161.5578,"OUT046",1997,"Small","Tier 1","Supermarket Type1",4653.2762,0.719414674526901,"Food",16
"FDX52",12.5693234042553,"Regular",0.073541072,"Frozen Foods",192.282,"OUT019",1985,"Small","Tier 1","Grocery Store",386.164,0.492503603005567,"Food",28
"FDP27",8.155,"Low Fat",0.199935881,"Meat",188.453,"OUT010",1998,"Small","Tier 3","Grocery Store",379.506,0.0933021159907986,"Food",15
"FDX44",9.3,"Low Fat",0.043033346,"Fruits and Vegetables",89.4172,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1159.8236,0.356381613914654,"Food",14
"DRO35",13.85,"Low Fat",0.034570357,"Hard Drinks",117.4492,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3243.7776,0.616607702997361,"Drinks",16
"FDC59",16.7,"Regular",0.054739692,"Starchy Foods",65.7168,"OUT045",2002,"Small","Tier 2","Supermarket Type1",1086.5856,0.231704730160633,"Food",11
"FDB12",11.15,"Regular",0.105471384,"Baking Goods",105.8648,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1973.4312,0.13917407764723,"Food",14
"FDU26",16.7,"Regular",0.042610897,"Dairy",117.2782,"OUT035",2004,"Small","Tier 2","Supermarket Type1",715.0692,0.301087769615449,"Food",9
"NCF30",17,"Non-Edible",0.126758324,"Household",124.5362,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1132.5258,0.114481051058121,"Non-Consumable",4
"FDX20",7.365,"Low Fat",0.042524835,"Fruits and Vegetables",228.372,"OUT013",1987,"High","Tier 3","Supermarket Type1",4527.44,0.317896515105207,"Food",26
"FDN02",16.5,"Low Fat",0.073813788,"Canned",207.2638,"OUT035",2004,"Small","Tier 2","Supermarket Type1",5383.6588,0.821117787118358,"Food",9
"DRC27",13.8,"Low Fat",0.097251621,"Dairy",245.7802,"OUT010",1998,"Small","Tier 3","Grocery Store",245.6802,0.220852000641487,"Drinks",15
"FDZ38",13.2383581296493,"Low Fat",0.014008751,"Dairy",171.3422,"OUT019",1985,"Small","Tier 1","Grocery Store",862.211,7.51685070202002,"Food",28
"DRH25",18.7,"Low Fat",0.02442574,"Soft Drinks",52.9324,"OUT010",1998,"Small","Tier 3","Grocery Store",51.9324,0.926351043587685,"Drinks",15
"FDK21",7.905,"Low Fat",0.010012319,"Snack Foods",250.4408,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3004.0896,1.36206922503165,"Food",16
"FDT01",13.65,"Regular",0.184454044,"Canned",211.4902,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4035.4138,0.0943901877776439,"Food",14
"FDZ09",17.6,"Low Fat",0.105042025,"Snack Foods",163.8868,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3111.9492,0.128957309642572,"Food",14
"DRL37",15.5,"Low Fat",0.053589594,"Soft Drinks",44.177,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",173.108,1.12665227604014,"Drinks",4
"FDN49",17.25,"Regular",0.125734578,"Breakfast",41.748,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",199.74,0.108904207212783,"Food",4
"FDC22",6.89,"Regular",0.136705075,"Snack Foods",194.882,"OUT045",2002,"Small","Tier 2","Supermarket Type1",4440.886,0.0927796243434517,"Food",11
"FDT33",7.81,"Regular",0.03412912,"Snack Foods",165.1158,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1838.2738,0.661091960836376,"Food",4
"NCB43",20.2,"Non-Edible",0.100319317,"Household",188.6898,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",3367.6164,0.601396790435749,"Non-Consumable",4
"DRI25",11.788407960199,"Low Fat",0.033737273,"Soft Drinks",56.6614,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",607.8754,1.7881621929888,"Drinks",28
"FDD21",10.3,"Regular",0.030569229,"Fruits and Vegetables",113.1176,"OUT046",1997,"Small","Tier 1","Supermarket Type1",4695.2216,0.749768213804654,"Food",16
"FDS23",4.635,"Low Fat",0.14086247,"Breads",126.4994,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1670.4922,0.150103732467294,"Food",9
"FDS13",6.465,"Low Fat",0.208397715,"Canned",265.2884,"OUT010",1998,"Small","Tier 3","Grocery Store",264.9884,0.0883193018722546,"Food",15
"DRI03",13.2383581296493,"Low Fat",0.039751236,"Dairy",176.9028,"OUT019",1985,"Small","Tier 1","Grocery Store",708.4112,2.43526806882385,"Drinks",28
"FDU58",6.61,"Regular",0.0318033141428571,"Snack Foods",186.4898,"OUT045",2002,"Small","Tier 2","Supermarket Type1",2993.4368,0.461264595489589,"Food",11
"FDL09",12.8657320024198,"Regular",0.127416049,"Snack Foods",167.4816,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1006.6896,0.439563042250669,"Food",28
"FDS12",9.1,"Low Fat",0.291438755,"Baking Goods",126.8362,"OUT010",1998,"Small","Tier 3","Grocery Store",125.8362,0.327598659699242,"Food",15
"FDP03",5.15,"Regular",0.06112617,"Meat",122.5388,"OUT013",1987,"High","Tier 3","Supermarket Type1",371.5164,0.982915272322334,"Food",26
"FDI21",12.8657320024198,"Regular",0.056328717,"Snack Foods",63.9168,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1597.92,0.238874756959434,"Food",28
"FDW45",18,"Low Fat",0.03901099,"Snack Foods",147.7418,"OUT046",1997,"Small","Tier 1","Supermarket Type1",4119.9704,0.349580241375209,"Food",16
"NCA18",10.1,"Non-Edible",0.093862362,"Household",115.9492,"OUT010",1998,"Small","Tier 3","Grocery Store",231.6984,0.376598063881444,"Non-Consumable",15
"FDN32",13.1944061187762,"Low Fat",0.015485016,"Fruits and Vegetables",185.6266,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4979.5182,1.11256381762962,"Food",28
"FDR15",12.7661037891269,"Regular",0.033276066,"Meat",153.8314,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3723.1536,1.70587410497645,"Food",28
"DRK11",8.21,"Low Fat",0.010781158,"Hard Drinks",149.9392,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1938.8096,5.46722447100052,"Drinks",14
"DRG49",7.81,"Low Fat",0.067730081,"Soft Drinks",242.6486,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2199.1374,0.297343758391412,"Drinks",4
"FDD29",12.15,"Low Fat",0.018410515,"Frozen Foods",252.1698,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2283.0282,0.643356906501677,"Food",16
"FDE33",19.35,"Regular",0.083079826,"Fruits and Vegetables",80.3644,"OUT010",1998,"Small","Tier 3","Grocery Store",157.1288,0.22144991165964,"Food",15
"FDJ58",15.6,"Regular",0.176244038,"Snack Foods",173.6764,"OUT010",1998,"Small","Tier 3","Grocery Store",515.3292,0.541720142491085,"Food",15
"FDM46",7.365,"Low Fat",0.160216552,"Snack Foods",93.512,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1677.816,0.123711061751133,"Food",14
"FDD23",9.5,"Regular",0.048676324,"Starchy Foods",187.7898,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2057.9878,0.34393142979887,"Food",9
"DRM35",11.576204620462,"Low Fat",0.070103425,"Hard Drinks",179.4344,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5888.3352,0.325199474567829,"Drinks",28
"DRC25",5.73,"Low Fat",0.045556681,"Soft Drinks",85.3882,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1288.323,0.278807570242874,"Drinks",4
"FDL36",15.1,"Low Fat",0.076193763,"Baking Goods",89.783,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2247.075,0.146499195129317,"Food",14
"FDD41",6.765,"Regular",0.087187488,"Frozen Foods",105.5306,"OUT013",1987,"High","Tier 3","Supermarket Type1",1567.959,0.167958731465131,"Food",26
"FDV19",14.85,"Regular",0.035311852,"Fruits and Vegetables",160.9578,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4813.734,1.6178615295484,"Food",14
"FDR44",6.11,"Regular",0.103080901,"Fruits and Vegetables",131.2968,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1957.452,0.633003377756209,"Food",14
"FDX50",20.1,"Low Fat",0.075049323,"Dairy",110.4228,"OUT017",2007,"Small","Tier 2","Supermarket Type1",1105.228,1.49411410803586,"Food",6
"DRC25",5.73,"Low Fat",0.045463871,"Soft Drinks",85.2882,"OUT045",2002,"Small","Tier 2","Supermarket Type1",2061.3168,1.23935520788583,"Drinks",11
"FDA15",13.2383581296493,"Low Fat",0.015944801,"Dairy",249.5092,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",6474.2392,0.739248742367575,"Food",28
"FDX22",6.785,"Regular",0.022974812,"Snack Foods",208.7928,"OUT046",1997,"Small","Tier 1","Supermarket Type1",5890.9984,0.860964011439238,"Food",16
"FDJ50",8.645,"Low Fat",0.021629781,"Canned",51.9982,"OUT045",2002,"Small","Tier 2","Supermarket Type1",999.3658,0.830244371300807,"Food",11
"FDT13",12.3408296213808,"Low Fat",0.032516546,"Canned",188.8214,"OUT019",1985,"Small","Tier 1","Grocery Store",753.6856,1.13872443660241,"Food",28
"FDN12",15.6,"Low Fat",0.081036436,"Baking Goods",112.3544,"OUT013",1987,"High","Tier 3","Supermarket Type1",2572.6512,0.144835998959453,"Food",26
"FDD58",7.76,"Low Fat",0.059472609,"Snack Foods",98.77,"OUT045",2002,"Small","Tier 2","Supermarket Type1",1298.31,0.243749945431622,"Food",11
"FDM04",9.195,"Regular",0.047081398,"Frozen Foods",51.1666,"OUT013",1987,"High","Tier 3","Supermarket Type1",1179.1318,0.546938990357525,"Food",26
"FDA23",9.8,"Low Fat",0.047260402,"Baking Goods",102.8016,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1922.8304,0.451741602338416,"Food",14
"FDW28",18.25,"Low Fat",0.148673586,"Frozen Foods",197.2452,"OUT010",1998,"Small","Tier 3","Grocery Store",195.7452,0.676534907616746,"Food",15
"FDA45",21.25,"Low Fat",0.156012631,"Snack Foods",177.337,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2822.992,0.0943880643860477,"Food",4
"NCO26",7.235,"Non-Edible",0.077011493,"Household",117.3492,"OUT045",2002,"Small","Tier 2","Supermarket Type1",1506.0396,0.788768224245271,"Non-Consumable",11
"FDV26",20.25,"Regular",0.07614605,"Dairy",197.0794,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4681.9056,0.782222874462788,"Food",9
"FDC50",12.3408296213808,"Low Fat",0.135836915,"Canned",93.8094,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3237.1196,0.0805272407024687,"Food",28
"NCV05",13.1717394366197,"Non-Edible",0.030062224,"Health and Hygiene",154.3656,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2471.4496,0.41894351502576,"Non-Consumable",28
